Product Name,Color,Size,SKU,Barcode,Category,Type,Brand,piece/s per box/s,Minimum,Quantity,No. of box/s,Pending Qty In,Pending Qty Out,Actual Qty,Actual No. of box/s,LxWxH,Cargo Cost,Total Cargo,Cost,Retail,Wholesale,Markup
US/DB Baseus Gravity Car Mount  Suyl,Gold,N/A,N/A,N/A,Phone holder,Car,Baseus,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?238.00,?238.00,?238.00,0.00%
AHA BHA PHA 30 Days Miracle Cleansing Bar,N/A,N/A,N/A,N/A,Cosmetics/personal Care,Cleansing Bar,some by mi,1,1,49.00 pcs,49.00 pcs,0,0,49.00 pcs,49.00 pcs,0.00x0.00x0.00,0,?0.00,?275.00,?275.00,?275.00,0.00%
Yuja Niacin 30 Days Blemish Care Serum 50ml,N/A,N/A,N/A,N/A,Cosmetics/personal Care,Serum,some by mi,1,1,97.00 pcs,97.00 pcs,0,0,97.00 pcs,97.00 pcs,0.00x0.00x0.00,0,?0.00,?569.00,?569.00,?569.00,0.00%
Snail Truecica Miracle Repair Serum,N/A,N/A,N/A,N/A,Cosmetics/personal Care,Serum,some by mi,1,1,-2.00 pcs,-2.00 pcs,0,0,-2.00 pcs,-2.00 pcs,0.00x0.00x0.00,0,?0.00,?580.00,?580.00,?580.00,0.00%
Miracle Repair Treatment 180g,N/A,N/A,N/A,N/A,Cosmetics/personal Care,Treatment,some by mi,1,1,80.00 pcs,80.00 pcs,0,0,80.00 pcs,80.00 pcs,0.00x0.00x0.00,0,?0.00,?350.00,?350.00,?350.00,0.00%
Perfect Clear Hair Removal Cream,N/A,N/A,N/A,N/A,Cosmetics/personal Care,Removal ,some by mi,1,1,58.00 pcs,58.00 pcs,0,0,58.00 pcs,58.00 pcs,0.00x0.00x0.00,0,?0.00,?294.00,?294.00,?294.00,0.00%
Soothing & Moisture Aloe Vera 80% Emulsion,N/A,N/A,N/A,N/A,Cosmetics/personal Care,Emulsion,Nature Perublic,1,1,4.00 pcs,4.00 pcs,0,0,4.00 pcs,4.00 pcs,0.00x0.00x0.00,0,?0.00,?200.00,?200.00,?200.00,0.00%
RYO damage care shampoo 180ml,N/A,N/A,N/A,N/A,Cosmetics/personal Care,SHAMPOO,RYO,1,1,6.00 pcs,6.00 pcs,0,0,6.00 pcs,6.00 pcs,0.00x0.00x0.00,0,?0.00,?79.00,?79.00,?79.00,0.00%
US/DB KZ Oxygen Copper Cable,A no mic,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?66.00,?199.00,?150.00,202.00%
US/DB KZ Oxygen Copper Cable,A w/mic,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?123.00,?199.00,?150.00,62.00%
US/DB KZ Oxygen Copper Cable,B no mic,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?66.00,?199.00,?150.00,202.00%
US/DB KZ Oxygen Copper Cable,B w/mic,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?123.00,?199.00,?150.00,62.00%
US/DB KZ Oxygen Copper Cable,C no mic,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?66.00,?199.00,?150.00,202.00%
US/DB KZ Oxygen Copper Cable,C w/mic,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?123.00,?199.00,?150.00,62.00%
US/DB Haylou GT1,Black,N/A,N/A,N/A,Audio,Airbuds,Haylou,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?716.00,?899.00,?850.00,26.00%
US/DB Haylou GT1,White,N/A,N/A,N/A,Audio,Airbuds,Haylou,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?706.00,?899.00,?850.00,27.00%
US/DB Haylou GT1 Pro,Black,N/A,N/A,N/A,Audio,Airbuds,Haylou,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?870.00,?970.00,?900.00,11.00%
US/DB Haylou Smart Watch LS01,Black,N/A,N/A,N/A,Wearables,Smart Watch,Haylou,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?957.00,"?1,399.00","?1,390.00",46.00%
US/DB Haylou Smart Watch LS01,Silver,N/A,N/A,N/A,Wearables,Smart Watch,Haylou,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?957.00,"?1,399.00","?1,390.00",46.00%
US/DB Honor Band 5,Black,N/A,N/A,N/A,Wearables,Smart Watch,Honor,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,"?1,160.00","?1,799.00","?1,700.00",55.00%
US/DB Honor Band 5,Pink,N/A,N/A,N/A,Wearables,Smart Watch,Honor,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,"?1,160.00","?1,799.00","?1,700.00",55.00%
US/DB Honor Band 5,Midnight Blue,N/A,N/A,N/A,Wearables,Smart Watch,Honor,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,"?1,160.00","?1,799.00","?1,700.00",55.00%
US/DB Honor Band 5 Sport,Gray,N/A,N/A,N/A,Wearables,Smart Watch,Honor,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?810.00,"?1,299.00","?1,200.00",60.00%
US/DB Honor Band 5 Sport,Pink,N/A,N/A,N/A,Wearables,Smart Watch,Honor,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?810.00,"?1,299.00","?1,200.00",60.00%
US/DB KZ APTX Cable,A,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?422.00,?549.00,?500.00,30.00%
US/DB KZ APTX Cable,B,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?422.00,?549.00,?500.00,30.00%
US/DB KZ APTX Cable,C,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?422.00,?549.00,?500.00,30.00%
US/DB KZ APTX-HD,B,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?721.00,?900.00,?850.00,25.00%
US/DB KZ APTX-HD,C,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?721.00,?900.00,?850.00,25.00%
US/DB KZ BT Cable,A,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,-1.00 pcs,-1.00 pcs,0,0,-1.00 pcs,-1.00 pcs,0.00x0.00x0.00,0,?0.00,?232.00,?359.00,?350.00,55.00%
US/DB KZ BT Cable,B,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 pcs,0,0,0.00 pcs,0.00 pcs,0.00x0.00x0.00,0,?0.00,?232.00,?359.00,?350.00,55.00%
US/DB ED4,Gray,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?186.90,?220.00,?210.00,18.00%
US/DB ED4,Silver,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?186.90,?220.00,?210.00,18.00%
US/DB ES4,Black,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?530.00,?699.00,?650.00,32.00%
US/DB ES4,Blue,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?530.00,?699.00,?650.00,32.00%
US/DB ES4,Green,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?530.00,?699.00,?650.00,32.00%
US/DB HD9,WHITE NO MIC,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?99.00,?169.00,?150.00,71.00%
US/DB KZ Silver Cable 3.5mm,A,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?231.00,?359.00,?300.00,55.00%
US/DB ZS3,N/A,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,100,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?311.00,?389.00,?360.00,25.00%
US/DB ZS6,Red,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,"?1,320.00","?1,450.00","?1,420.00",10.00%
US/DB ZS6,Green,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,"?1,320.00","?1,450.00","?1,420.00",10.00%
US/DB ZSE,N/A,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?230.00,?269.00,?250.00,17.00%
US/DB ZSN PRO,Blue,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?531.00,?735.00,?700.00,38.00%
US/DB ZSN PRO,Purple,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?531.00,?735.00,?700.00,38.00%
US/DB ZSN PRO,Gray,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?531.00,?735.00,?700.00,38.00%
US/DB KZ ZSR,Black,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?751.00,?748.00,?840.00,0.00%
US/DB KZ ZSR,Red,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?751.00,?748.00,?840.00,0.00%
US/DB ZST PRO,Black,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?520.00,?689.00,?650.00,33.00%
US/DB ZST PRO,Purple,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?520.00,?689.00,?650.00,33.00%
US/DB ZS10 Pro,Black,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 pcs,0,0,0.00 pcs,0.00 pcs,0.00x0.00x0.00,0,?0.00,"?1,350.00","?1,839.00","?1,700.00",36.00%
US/DB ZS10 Pro,Blue,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 pcs,0,0,0.00 pcs,0.00 pcs,0.00x0.00x0.00,0,?0.00,"?1,350.00","?1,839.00","?1,700.00",36.00%
US/DB ZS10 Pro,Purple,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 pcs,0,0,0.00 pcs,0.00 pcs,0.00x0.00x0.00,0,?0.00,"?1,350.00","?1,839.00","?1,700.00",36.00%
US/DB ZS10 Pro,Glare Blue,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 pcs,0,0,0.00 pcs,0.00 pcs,0.00x0.00x0.00,0,?0.00,"?1,350.00","?1,839.00","?1,700.00",36.00%
US/DB ZS10 Pro,Glare Gold,N/A,N/A,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 pcs,0,0,0.00 pcs,0.00 pcs,0.00x0.00x0.00,0,?0.00,"?1,350.00","?1,839.00","?1,700.00",36.00%
Haylou Solar Smart Watch LS05,Black,N/A,Haylou-Solar-Smart-Watch-Black,N/A,Wearables,Smart Watch,Haylou,1,0,293.00 pcs,293.00 box/s,0,0,293.00 pcs,293.00 box/s,0.00x0.00x0.00,0,?0.00,"?1,193.00",?2.00,?1.50,-100.00%
Haylou GT1 Pro Silicone Case w/ Hook,Black,N/A,GT1-Pro-Case-w/-Hook-Black,N/A,earphone case,earphone case,None,1,0,445.00 pcs,445.00 box/s,0,1,444.00 pcs,444.00 box/s,0.00x0.00x0.00,0,?0.00,?26.00,?129.00,?110.00,396.00%
Haylou GT1 Pro Silicone Case w/ Hook,White,N/A,GT1-Pro-Case-w/-Hook-White,N/A,earphone case,earphone case,None,1,0,177.00 pcs,177.00 box/s,0,0,177.00 pcs,177.00 box/s,0.00x0.00x0.00,0,?0.00,?26.00,?129.00,?110.00,396.00%
Haylou GT1 Pro Silicone Case w/ Hook,Red,N/A,GT1-Pro-Case-w/-Hook-Red,N/A,earphone case,earphone case,None,1,0,275.00 pcs,275.00 box/s,0,0,275.00 pcs,275.00 box/s,0.00x0.00x0.00,0,?0.00,?26.00,?129.00,?110.00,396.00%
Haylou GT1 Pro Silicone Case w/ Hook,Sky Blue,N/A,GT1-Pro-Case-w/-Hook-SkyBlue,N/A,earphone case,earphone case,None,1,0,183.00 pcs,183.00 box/s,0,0,183.00 pcs,183.00 box/s,0.00x0.00x0.00,0,?0.00,?26.00,?129.00,?110.00,396.00%
Haylou GT1 Pro Silicone Case w/ Hook,Midnight Blue,N/A,GT1-Pro-Case-w/-Hook-MidnightBlue,N/A,earphone case,earphone case,None,1,0,249.00 pcs,249.00 box/s,0,0,249.00 pcs,249.00 box/s,0.00x0.00x0.00,0,?0.00,?26.00,?129.00,?110.00,396.00%
Haylou GT1 Pro Silicone Case w/ Hook,Dark Green,N/A,GT1-Pro-Case-w/-Hook-DarkGreen,N/A,earphone case,earphone case,None,1,0,253.00 pcs,253.00 box/s,0,1,252.00 pcs,252.00 box/s,0.00x0.00x0.00,0,?0.00,?26.00,?129.00,?110.00,396.00%
Plextone G2,Black,N/A,Plextone-G2-Black,N/A,Audio,Headset,Plextone,1,0,171.00 pcs,171.00 box/s,0,0,171.00 pcs,171.00 box/s,0.00x0.00x0.00,0,?0.00,?482.00,?899.00,?890.00,87.00%
Plextone G2,Red,N/A,Plextone-G2-Red,N/A,Audio,Headset,Plextone,1,0,25.00 pcs,25.00 box/s,150,0,175.00 pcs,175.00 box/s,0.00x0.00x0.00,0,?0.00,?482.00,?899.00,?890.00,87.00%
Plextone G2,Green,N/A,Plextone-G2-Green,N/A,Audio,Headset,Plextone,1,0,23.00 pcs,23.00 box/s,50,0,73.00 pcs,73.00 box/s,0.00x0.00x0.00,0,?0.00,?482.00,?899.00,?890.00,87.00%
Bone Conduction BT Headset A9,Black,N/A,Bone-Conduction-BT-Headset-A9-Black,N/A,Audio,Headset,Mifo,1,0,1.00 pcs,1.00 box/s,0,0,1.00 pcs,1.00 box/s,0.00x0.00x0.00,0,?0.00,?855.00,"?1,499.00","?1,490.00",75.00%
Bone Conduction BT Headset A9,Red,N/A,Bone-Conduction-BT-Headset-A9-Red,N/A,Audio,Headset,Mifo,1,0,46.00 pcs,46.00 box/s,0,0,46.00 pcs,46.00 box/s,0.00x0.00x0.00,0,?0.00,?855.00,"?1,499.00","?1,490.00",75.00%
AHA/BHA Clarifying Treatment Toner,N/A,N/A,Toner,N/A,Cosmetics/personal Care,Toner,cosrx,1,1,6.00 pcs,6.00 pcs,120,0,126.00 pcs,126.00 pcs,0.00x0.00x0.00,0,?0.00,?329.00,?329.00,?329.00,0.00%
Advanced Snail 96 Mucin Power Essence,N/A,N/A,N/A,N/A,Cosmetics/personal Care,Essence,cosrx,1,1,31.00 pcs,31.00 pcs,120,0,151.00 pcs,151.00 pcs,0.00x0.00x0.00,0,?0.00,?426.00,?426.00,?426.00,0.00%
M Perfect Blanc BB ,#21 vanilla,N/A,N/A,N/A,Cosmetics/personal Care,BB Cream ,Missha,1,1,20.00 pcs,20.00 pcs,0,0,20.00 pcs,20.00 pcs,0.00x0.00x0.00,0,?0.00,?407.00,?407.00,?407.00,0.00%
M Perfect Blanc BB ,#22 Beige,N/A,N/A,N/A,Cosmetics/personal Care,BB Cream ,Missha,1,1,22.00 pcs,22.00 pcs,0,0,22.00 pcs,22.00 pcs,0.00x0.00x0.00,0,?0.00,?407.00,?407.00,?407.00,0.00%
M Perfect Blanc BB , #23 Sand,N/A,N/A,N/A,Cosmetics/personal Care,BB Cream ,Missha,1,1,19.00 pcs,19.00 pcs,0,0,19.00 pcs,19.00 pcs,0.00x0.00x0.00,0,?0.00,?407.00,?407.00,?407.00,0.00%
Ultra Powerproof Liquid Eyeliner,Black,N/A,N/A,N/A,Cosmetics/personal Care,Eyeliner,Missha,1,1,38.00 pcs,38.00 pcs,0,0,38.00 pcs,38.00 pcs,0.00x0.00x0.00,0,?0.00,?241.00,?241.00,?241.00,0.00%
Ultra Powerproof Liquid Eyeliner,Brown,N/A,N/A,N/A,Cosmetics/personal Care,Eyeliner,Missha,1,1,37.00 pcs,37.00 pcs,0,0,37.00 pcs,37.00 pcs,0.00x0.00x0.00,0,?0.00,?241.00,?241.00,?241.00,0.00%
Aha/Bha/Pha 30 Days Miracle AC SOS KIT,N/A,N/A,N/A,N/A,Cosmetics/personal Care,Kit SET,some by mi,1,1,15.00 pcs,15.00 pcs,150,0,165.00 pcs,165.00 pcs,0.00x0.00x0.00,0,?0.00,?538.00,?538.00,?538.00,0.00%
Yuja Niacin 30 Days Brightening Starter Kit,N/A,N/A,N/A,N/A,Cosmetics/personal Care,Kit SET,some by mi,1,1,24.00 pcs,24.00 pcs,100,0,124.00 pcs,124.00 pcs,0.00x0.00x0.00,0,?0.00,?544.00,?544.00,?544.00,0.00%
Some By Mi 30 Days Miracle Clear Spot Patch,N/A,N/A,N/A,N/A,Cosmetics/personal Care,Patch,some by mi,1,1,236.00 pcs,236.00 pcs,0,1,235.00 pcs,235.00 pcs,0.00x0.00x0.00,0,?0.00,?118.00,?118.00,?118.00,0.00%
Xiaomi Mi Surface 34'' Curved Gaming Monitor Screen,N/A,34 Inches,Xiaomi-Mi-Surface-Curved-Gaming-Monitor-34'',N/A,Computer & Laptops,Monitor/Screen,Xiaomi,1,0,49.00 pcs,49.00 box/s,0,0,49.00 pcs,49.00 box/s,0.00x0.00x0.00,0,?0.00,"?14,819.00","?19,499.00","?19,490.00",32.00%
Remax Infinite Wireless Charger RP-W10,Black,N/A,REMAX-WIRELESS-CHARGER-RP-W10-BLACK,N/A,Pnone Accessories,N/A,Remax,1,0,8.00 pcs,8.00 box/s,0,0,8.00 pcs,8.00 box/s,0.00x0.00x0.00,0,?0.00,?140.00,?359.00,?350.00,156.00%
Bye Bye Blackhead 30 Days Green Tea Tox Bubble Cleanser,N/A,N/A,N/A,N/A,Cosmetics/personal Care,Cleanser,some by mi,1,1,30.00 pcs,30.00 pcs,50,0,80.00 pcs,80.00 pcs,0.00x0.00x0.00,0,?0.00,?394.00,?394.00,?394.00,0.00%
FIX 13PCS/SET Professional makeup Brushes Cosmetic Kit with pouch,N/A,N/A,N/A,N/A,Cosmetics/personal Care,Makeup Brushes,FIX,1,1,29.00 pcs,29.00 pcs,0,0,29.00 pcs,29.00 pcs,0.00x0.00x0.00,0,?0.00,?150.00,?150.00,?150.00,0.00%
brush washing brushegg,Pink,N/A,N/A,N/A,Cosmetics/personal Care,brush washing,None,1,1,0.00 pcs,0.00 pcs,0,0,0.00 pcs,0.00 pcs,0.00x0.00x0.00,0,?0.00,?7.00,?7.00,?7.00,-100.00%
brush washing brushegg,Violet,N/A,N/A,N/A,Cosmetics/personal Care,brush washing,None,1,1,24.00 pcs,24.00 pcs,0,0,24.00 pcs,24.00 pcs,0.00x0.00x0.00,0,?0.00,?7.00,?7.00,?7.00,-100.00%
brush washing brushegg,MInt Green,N/A,N/A,N/A,Cosmetics/personal Care,brush washing,None,1,1,39.00 pcs,39.00 pcs,0,0,39.00 pcs,39.00 pcs,0.00x0.00x0.00,0,?0.00,?7.00,?7.00,?7.00,-100.00%
Champagne solid wood brush rod Professional makeup Brushes Cosmetic Kit with BAG,N/A,18PCS/SET,N/A,N/A,Cosmetics/personal Care,Makeup Brushes,None,1,1,30.00 pcs,30.00 pcs,0,0,30.00 pcs,30.00 pcs,0.00x0.00x0.00,0,?0.00,?164.00,?164.00,?164.00,0.00%
grapelet Professional makeup Brushes Cosmetic Kit ,N/A,with bag,N/A,N/A,Cosmetics/personal Care,Makeup Brushes,None,1,1,30.00 pcs,30.00 pcs,30,0,60.00 pcs,60.00 pcs,0.00x0.00x0.00,0,?0.00,?220.00,?220.00,?220.00,0.00%
grapelet Professional makeup Brushes Cosmetic Kit ,N/A,without bag,N/A,N/A,Cosmetics/personal Care,Makeup Brushes,None,1,1,23.00 pcs,23.00 pcs,100,0,123.00 pcs,123.00 pcs,0.00x0.00x0.00,0,?0.00,?150.00,?150.00,?150.00,0.00%
Microhoo Mini Air-Conditioner fan,White,N/A,Microhoo-Mini-Air-Conditioner-Fan-White,N/A,Appliances,Mini Appliances,Xiaomi,1,0,79.00 pcs,79.00 box/s,0,0,79.00 pcs,79.00 box/s,0.00x0.00x0.00,0,?0.00,"?1,071.00","?2,599.00","?2,500.00",143.00%
Xiaomi Mijia Dove Automatic Foam Cleansing Machine,N/A,N/A,N/A,N/A,Electronic Device,Automatic Soap Dispenser,Xiaomi,1,0,47.00 pcs,47.00 box/s,0,0,47.00 pcs,47.00 box/s,0.00x0.00x0.00,0,?0.00,?573.00,"?1,599.00","?1,590.00",179.00%
Xiaomi Mijia Handwashing Amino Acid Fluid Refill,Pink,N/A,Xiaomi-Mijia-Handwashing-Amino-Acid-Fluid-Pink,N/A,Electronic Device,Automatic Soap Dispenser,Xiaomi,1,0,34.00 pcs,34.00 box/s,50,0,84.00 pcs,84.00 box/s,0.00x0.00x0.00,0,?0.00,?262.00,?599.00,?590.00,129.00%
Xiaomi Handwashing Antibacterial fluid refill,White,N/A,Xiaomi-Mijia-Handwashing-Anti-Bacterial-Fluid-White,N/A,Electronic Device,Automatic Soap Dispenser,Xiaomi,1,0,59.00 pcs,59.00 box/s,100,1,158.00 pcs,158.00 box/s,0.00x0.00x0.00,0,?0.00,?256.00,?599.00,?590.00,134.00%
Etude House Baking Powder Pore Cleansing Foam,N/A,30ML,N/A,N/A,Cosmetics/personal Care,Cleanser,ETUDE HOUSE,1,1,0.00 pcs,0.00 pcs,0,0,0.00 pcs,0.00 pcs,0.00x0.00x0.00,0,?0.00,?50.00,?50.00,?50.00,0.00%
Etude House Baking Powder Pore Cleansing Foam,N/A,160ML,N/A,N/A,Cosmetics/personal Care,Cleanser,ETUDE HOUSE,1,1,63.00 pcs,63.00 pcs,0,0,63.00 pcs,63.00 pcs,0.00x0.00x0.00,0,?0.00,?265.00,?265.00,?265.00,0.00%
Kotion Each G2000,Black Blue,N/A,Kotion-Each-G2000-BlackBlue,N/A,Audio,Headset,Kotion Each,1,0,0.00 pcs,0.00 pcs,0,0,0.00 pcs,0.00 pcs,0.00x0.00x0.00,0,?0.00,?468.00,?799.00,?790.00,71.00%
Kotion Each G2000,Black Red,N/A,Kotion-Each-G2000-BlackRed,N/A,Audio,Headset,Kotion Each,1,0,1.00 pcs,1.00 pcs,0,0,1.00 pcs,1.00 pcs,0.00x0.00x0.00,0,?0.00,?468.00,?799.00,?790.00,71.00%
Mi Band 5,Black,N/A,MB5-Black,N/A,Wearables,Smart Watch,Xiaomi,1,0,695.00 pcs,695.00 box/s,"1,100.00",2,"1,793.00 pcs","1,793.00 box/s",0.00x0.00x0.00,0,?0.00,"?1,231.00","?1,799.00","?1,790.00",46.00%
Mi Band 5 SP,N/A,N/A,MB5-SP,N/A,Wearables,Smart Watch,None,1,0,"2,500.00 pcs","2,500.00 pcs","5,000.00",2,"7,498.00 pcs","7,498.00 pcs",0.00x0.00x0.00,0,?0.00,?5.00,?39.00,?35.00,680.00%
Jeju Aloe Ice Refreshing Soothing Gel,N/A,N/A,N/A,N/A,Cosmetics/personal Care,Soothing Gel ,The Face Shop,1,1,0.00 pcs,0.00 pcs,0,0,0.00 pcs,0.00 pcs,0.00x0.00x0.00,0,?0.00,?215.00,?215.00,?215.00,0.00%
Nexstand K7,Black,N/A,Nexstand-K7-Black,N/A,Computer & Laptops,Stand/holder,Nexstand,1,0,167.00 pcs,167.00 box/s,0,1,166.00 pcs,166.00 box/s,0.00x0.00x0.00,0,?0.00,?197.00,?399.00,?390.00,103.00%
Vicco Organics Extra Virgin Coconut Oil,N/A,N/A,N/A,N/A,Cosmetics/personal Care,Spot Oil,None,1,1,13.00 pcs,13.00 pcs,50,0,63.00 pcs,63.00 pcs,0.00x0.00x0.00,0,?0.00,?170.00,?295.00,?295.00,74.00%
Vicco Organics Virgin Coconut Unscented Oatmeal Soap,N/A,N/A,N/A,N/A,Cosmetics/personal Care,N/A,N/A,1,1,6.00 pcs,6.00 pcs,0,0,6.00 pcs,6.00 pcs,0.00x0.00x0.00,0,?0.00,?110.00,?110.00,?110.00,0.00%
Xiaomi Enchen boost clipper with set,Black,N/A,Xiaomi-Enchen-Boost- with scissors shawl-set,N/A,Electronic Device,Portable Shaver,N/A,1,0,19.00 pcs,19.00 box/s,0,1,18.00 pcs,18.00 box/s,0.00x0.00x0.00,0,?0.00,?384.00,?699.00,?690.00,82.00%
